size,threads,runtime,energy
500,1,0.0700885,1.15033
500,1,0.0700958,1.14697
500,1,0.0700851,1.15161
500,1,0.0700939,1.169
500,1,0.0700976,1.16058
500,1,0.0701037,1.15612
500,1,0.0701099,1.15667
500,1,0.0700948,1.16034
500,1,0.0700937,1.14959
500,1,0.0700895,1.15081
500,1,0.0700933,1.14929
500,1,0.0700925,1.14837
500,1,0.0700946,1.17157
500,1,0.0701139,1.15686
500,1,0.0700884,1.15405
500,1,0.0700978,1.14941
500,1,0.0700934,1.1383
500,1,0.0700896,1.14398
500,1,0.0700933,1.15667
500,1,0.0700996,1.15155
500,1,0.0701117,1.16101
500,1,0.0700938,1.16638
500,1,0.070093,1.15436
500,1,0.0701076,1.15295
500,1,0.0700949,1.15197
500,1,0.0701069,1.14489
500,1,0.0700947,1.14434
500,1,0.0700922,1.15234
500,1,0.0701212,1.14605
500,1,0.0700906,1.16394
500,1,0.0700998,1.14721
500,1,0.0700901,1.15301
500,1,0.0701037,1.1524
500,1,0.0700879,1.14666
500,1,0.0701098,1.15069
500,1,0.0701059,1.15136
500,1,0.0701036,1.15918
500,1,0.0700937,1.15631
500,1,0.0700979,1.15081
500,2,0.0355045,0.748106
500,2,0.0350634,0.731382
500,2,0.0350364,0.722655
500,2,0.0350362,0.72064
500,2,0.0350308,0.72357
500,2,0.0350325,0.726988
500,2,0.0350326,0.721861
500,2,0.035053,0.723753
500,2,0.0350413,0.723203
500,2,0.0350352,0.724974
500,2,0.0350336,0.722227
500,2,0.0350323,0.723265
500,2,0.0350349,0.721678
500,2,0.0350301,0.723692
500,2,0.0350295,0.724058
500,2,0.0350353,0.743162
500,2,0.0350336,0.723448
500,2,0.0350283,0.722594
500,2,0.0350312,0.724973
500,2,0.0350475,0.725218
500,2,0.0350286,0.725401
500,2,0.0350254,0.720213
500,2,0.0350364,0.723204
500,2,0.0350364,0.726438
500,2,0.0350292,0.72412
500,2,0.0350314,0.722105
500,2,0.0350361,0.72479
500,2,0.0350323,0.720641
500,2,0.0350374,0.723631
500,2,0.0350244,0.725462
500,2,0.0350455,0.72009
500,2,0.0350329,0.725707
500,2,0.0350348,0.741392
500,2,0.0350338,0.721922
